exp_id,profile_id,title,company,employment_type,location,start_date,end_date,duration,description,raw_text,sort_order
29597443-52b6-4747-b256-5dddbdeaa664,a15a3687-bd20-46c5-91aa-ceabe7296098,Professional Dancer : Ballet Bodies,Ballet Bodies YYC,Contract Part-time,"Calgary, Alberta, Canada · On-site",Jul 2024,Nov 2024,5 mos,"Performed as part of a professional ensemble in a live production, showcasing advanced technique, precision, and expressive artistry. Demonstrated strong commitment through intensive rehearsals, collaboration with choreographers and fellow dancers, and adaptability to dynamic staging requirements. Engaged audiences through powerful storytelling and performance presence, contributing to a successful, well-reviewed show entitled, In Motion Three.","Professional Dancer : Ballet Bodies Ballet Bodies YYC · Contract Part-time Jul 2024 - Nov 2024 · 5 mos Calgary, Alberta, Canada · On-site Performed as part of a professional ensemble in a live production, showcasing advanced technique, precision, and expressive artistry. Demonstrated strong commitment through intensive rehearsals, collaboration with choreographers and fellow dancers, and adaptability to dynamic staging requirements. Engaged audiences through powerful storytelling and performance",7
e148ac6e-a680-49c7-81ab-9ec0f5ff4157,3304a215-893f-4362-b84d-4bb61a7ab080,Research Coordinator,Hotchkiss Brain Institute,Permanent Part-time,,Sep 2024,Present,1 yr 9 mos,,"Research Coordinator Permanent Part-time Sep 2024 - Present · 1 yr 9 mos Remote Skills: Clinical Data Management, Regulatory Compliance, +5 skills",0
6d768f50-82a1-4a74-bcf4-c556d82d2ea3,3304a215-893f-4362-b84d-4bb61a7ab080,Summer Research Internship,Hotchkiss Brain Institute,Internship,,May 2024,Aug 2024,4 mos,,"Summer Research Internship Internship May 2024 - Aug 2024 · 4 mos University of Calgary · On-site Skills: Clinical Data Management, Regulatory Compliance, +5 skills",1
209692d9-4416-4d5d-b02e-b9c94d71a007,3304a215-893f-4362-b84d-4bb61a7ab080,Weight Trainer Supervisor,University of Guelph,Contract Full-time,"Guelph, Ontario, Canada · On-site",Sep 2023,Apr 2025,1 yr 8 mos,,"Weight Trainer Supervisor University of Guelph · Contract Full-time Sep 2023 - Apr 2025 · 1 yr 8 mos Guelph, Ontario, Canada · On-site Public Relations, Time Management and +2 skills",2
20766af7-8660-464b-8942-900c6518c77d,3304a215-893f-4362-b84d-4bb61a7ab080,Senior Writer,DiverseMinds Magazine,Permanent Full-time,,Jan 2023,Aug 2024,1 yr 8 mos,,"Senior Writer Permanent Full-time Jan 2023 - Aug 2024 · 1 yr 8 mos Skills: Research Skills, Writing and Editing, +3 skills",3
a945da7c-afc9-434f-9d3a-7dacd2cb8e8d,3304a215-893f-4362-b84d-4bb61a7ab080,Ambassador Trainer,DiverseMinds Magazine,Permanent Full-time,,Aug 2022,Aug 2024,2 yrs 1 mo,,"Ambassador Trainer Permanent Full-time Aug 2022 - Aug 2024 · 2 yrs 1 mo Skills: Educational Outreach, Diversity, Equity, and Inclusion (DEI) Initiative Implementation, +3 skills",4
dbbd00a9-1151-46f5-8ccb-b2273ba13ee3,3304a215-893f-4362-b84d-4bb61a7ab080,Student Researcher,DiverseMinds Magazine,Seasonal,,Apr 2022,Sep 2022,6 mos,,"Student Researcher Seasonal Apr 2022 - Sep 2022 · 6 mos Skills: Research Skills, Science Communication, +3 skills",5
35f1ad84-c459-43e0-9b1f-1e0cc07886f1,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Evaluations Committee Member,Calgary Youth Science Fair,,,Jan 2026,Present,5 mos,,Evaluations Committee Member Calgary Youth Science Fair Jan 2026 - Present · 5 mos,0
87280795-5bcf-4855-973a-fa2f5b1caf86,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Jr. Executive — UofC CHA Research & Advocacy Team,Children's Health Advocates,,,Oct 2025,Present,8 mos,,Jr. Executive — UofC CHA Research & Advocacy Team Children's Health Advocates Oct 2025 - Present · 8 mos,1
b66ed849-3b28-475d-954c-01eaa58d68ec,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Jr. Vice President Academic - UofC HSSA,Health Sciences Students' Association,,,Oct 2025,Present,8 mos,,Jr. Vice President Academic - UofC HSSA Health Sciences Students' Association Oct 2025 - Present · 8 mos,2
92bd7564-9712-437e-abb1-144caa22fefe,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Student Researcher,Hotchkiss Brain Institute,,,Oct 2025,Present,8 mos,,Student Researcher Hotchkiss Brain Institute Oct 2025 - Present · 8 mos,3
fd37c0db-5c18-40ca-bbec-e7af7da52c66,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Skate & Hockey School Instructor / Lead Instructor,WinSport,,"Calgary, Alberta, Canada · On-site",Aug 2023,Present,2 yrs 10 mos,"- Taught ice hockey and skating classes to children aged 2 to 15 at both beginner and advanced levels - Lead Instructor — managed summer camp groups of up to 40 participants, supervised other instructors, planned daily activities","Skate & Hockey School Instructor / Lead Instructor WinSport Aug 2023 - Present · 2 yrs 10 mos Calgary, Alberta, Canada · On-site - Taught ice hockey and skating classes to children aged 2 to 15 at both beginner and advanced levels - Lead Instructor — managed summer camp groups of up to 40 participants, supervised other instructors, planned daily activities",4
fb6f0b4f-51ae-46af-89a6-13e6062e7dfd,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Student Council President,Webber Academy,May 2024 - Jun 2025 · 1 yr 2 mos,,,,,,"Student Council President May 2024 - Jun 2025 · 1 yr 2 mos - Elected by senior high student body (250 students) - Provided leadership to student council executive team - Planned dozens of school events, including dances, fundraisers, trivia nights, and teambuilding activities - Communicated with administration and teacher advisors on behalf of student body - MC-ed monthly assemblies",5
bb755ab7-ebfd-43ba-8f46-cdb148d6f13c,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Concert Band Member,Webber Academy,Aug 2021 - Jun 2025 · 3 yrs 11 mos,,,,,- Clarinetist - Band awarded several Excellence Awards at the Alberta International Band Festival (AIBF),Concert Band Member Aug 2021 - Jun 2025 · 3 yrs 11 mos On-site - Clarinetist - Band awarded several Excellence Awards at the Alberta International Band Festival (AIBF),6
1142f086-a731-4776-a611-f63d52ed88f7,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Student Researcher - Applied Science Project & Designer Genes Club,Webber Academy,Aug 2023 - Jun 2024 · 11 mos,,,,,,"Student Researcher - Applied Science Project & Designer Genes Club Aug 2023 - Jun 2024 · 11 mos - Applied Science Project: researched complement protein levels after concussions in adolescents — wrote a research paper and presented findings at regional/national science fairs - Designer Genes Club: used biotechnology (polymerase chain reaction, gel electrophoresis, etc.) to map GAPDH gene in plants",7
3ffc8702-4379-4662-84f9-b1e4ff6bed24,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Student Council Committee Director,Webber Academy,May 2023 - May 2024 · 1 yr 1 mo,,,,,,"Student Council Committee Director May 2023 - May 2024 · 1 yr 1 mo - Elected by senior high student body (250 students) - Pitched events to administration using proposals - Led committees of 15 to 30 students in organizing events (managed finances, promotion, catering, etc. of events)",8
ef9b81c4-f4c2-4c8a-b336-e5e2ada5119c,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Student Council Grade 10 Representative,Webber Academy,Sep 2022 - May 2023 · 9 mos,,,,,,Student Council Grade 10 Representative Sep 2022 - May 2023 · 9 mos - Elected by grade 10 student body - Represented interests of grade 10 students on the student council executive team,9
0419ed99-0582-4087-8ebd-97dda65b7e84,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Ice Hockey Defenceman,Trails West Hockey Association,,"Calgary, Alberta, Canada",Aug 2018,Mar 2025,6 yrs 8 mos,"- Played from U13 to U18 in tier 1 and AA teams - Recipient of Ken & Beryl Memorial Spirit Award in 2018-2019 season, given to one player from U9 to U15 for exemplary sportsmanship and enthusiasm","Ice Hockey Defenceman Trails West Hockey Association Aug 2018 - Mar 2025 · 6 yrs 8 mos Calgary, Alberta, Canada - Played from U13 to U18 in tier 1 and AA teams - Recipient of Ken & Beryl Memorial Spirit Award in 2018-2019 season, given to one player from U9 to U15 for exemplary sportsmanship and enthusiasm",10
06825e4c-f063-40ba-ae8e-9b56ed2e7834,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Student Researcher - High School Youth Researcher Summer (HYRS) Program,Hotchkiss Brain Institute,Jun 2024 - Aug 2024 · 3 mos,,,,,,"Student Researcher - High School Youth Researcher Summer (HYRS) Program Jun 2024 - Aug 2024 · 3 mos - Worked in Dr. Naweed I. Syed's lab at the Hotchkiss Brain Institute, University of Calgary - Investigated genetic and cellular changes underlying Sevoflurane administration to adult and nenonatal rats - Presented findings at HYRS Open House",11
6f9193da-1b3b-4db6-8e4d-8e87cc24acea,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Student Researcher - Applied Science Project,Hotchkiss Brain Institute,Aug 2023 - Jun 2024 · 11 mos,,,,,,"Student Researcher - Applied Science Project Aug 2023 - Jun 2024 · 11 mos - Worked in Dr. Alex Lohman's Lab at the Hotchkiss Brain Institute under the mentorship of Mr. Thomas Carr - Investigated the role of complement protein expression in adolescent concussion pathophysiology using mouse models - Learnt laboratory techniques such as cryosectioning, immunohistochemistry, confocal microscopy, and statistical analysis methods - Presented findings at Calgary Youth Science Fair and Canada-Wide Scie",12
c0f52ac3-a996-4d99-803b-b704101cb76d,47e45df1-9de2-486e-bbc3-0dc6b8be0511,Canada-Wide Science Fair Finalist,Calgary Youth Science Fair,,"Calgary, Alberta, Canada",Mar 2024,Jun 2024,4 mos,- Selected as one of 15 students from across Calgary to represent city at the Canada-Wide Science Fair in Ottawa - Project was on role of complement protein levels in adolescent concussion pathophysiology,"Canada-Wide Science Fair Finalist Calgary Youth Science Fair Mar 2024 - Jun 2024 · 4 mos Calgary, Alberta, Canada - Selected as one of 15 students from across Calgary to represent city at the Canada-Wide Science Fair in Ottawa - Project was on role of complement protein levels in adolescent concussion pathophysiology",13
b31f137a-f2da-4a29-a02c-38eb74368668,d029dce6-a864-4662-9d89-1be8d56154d0,Undergraduate Research Assistant,Hotchkiss Brain Institute,Internship,"Calgary, Alberta, Canada · On-site",May 2026,Present,1 mo,"This summer I will be volunteering as a undergraduate research assistant in the Philips lab. “The research in the Phillips Lab integrates physiology and neuroscience to understand cardiovascular function. Currently, the laboratory has two primary foci: the first is to understand the mechanisms underlying neurovascular regulation in the human brain; the second is to develop a neurostimulation therapy for treating autonomic dysfunction.""","Undergraduate Research Assistant Hotchkiss Brain Institute · Internship May 2026 - Present · 1 mo Calgary, Alberta, Canada · On-site This summer I will be volunteering as a undergraduate research assistant in the Philips lab. “The research in the Phillips Lab integrates physiology and neuroscience to understand cardiovascular function. Currently, the laboratory has two primary foci: the first is to understand the mechanisms underlying neurovascular regulation in the human brain; the second is to",0
52b2015d-bb07-4a4d-bffd-4dee1ee4c084,d029dce6-a864-4662-9d89-1be8d56154d0,Server,Mickelson National Golf Club,Jan 2026 - Present · 5 mos,,,,,,Server Jan 2026 - Present · 5 mos On-site,1
b3577dbf-ee2b-4c50-9ca1-6963b61f30da,d029dce6-a864-4662-9d89-1be8d56154d0,Support Staff,Mickelson National Golf Club,Apr 2024 - Present · 2 yrs 2 mos,,,,,,Support Staff Apr 2024 - Present · 2 yrs 2 mos,2
10416554-e90c-46b9-8f06-7281020d0c4e,d029dce6-a864-4662-9d89-1be8d56154d0,Student,Queen's University,,"Kingston, Ontario, Canada · On-site",Sep 2025,Present,9 mos,,"Student Queen's University Sep 2025 - Present · 9 mos Kingston, Ontario, Canada · On-site",3
69aada8b-fca4-4cbc-911d-3e9275f06a58,65b643de-b29a-4451-9fdb-db0cefffedf1,Varsity Women's Nordic Skier,McMaster Marauders,,,Sep 2024,Present,1 yr 9 mos,,Varsity Women's Nordic Skier McMaster Marauders Sep 2024 - Present · 1 yr 9 mos,0
cf5d5b92-bef6-4092-b693-5d3f807049b7,65b643de-b29a-4451-9fdb-db0cefffedf1,Undergraduate Researcher,Hotchkiss Brain Institute,Seasonal,,May 2025,Present,1 yr 1 mo,,"Undergraduate Researcher Hotchkiss Brain Institute · Seasonal May 2025 - Present · 1 yr 1 mo Conducting research in behavioural neuroscience, focusing on invertebrates in relation to mechanisms of learning, memory and forgetting.",1
c9cc8a64-2e67-4a29-b90d-5022b1033019,65b643de-b29a-4451-9fdb-db0cefffedf1,Track Manager,Calgary Bicycle Track League,May 2025 - Aug 2025 · 4 mos,,,,,,Track Manager May 2025 - Aug 2025 · 4 mos • Overseeing general day to day operations of the velodrome • Coordinate monthly staffing and hiring • Manage social media accounts on instagram and facebook • Support races and coached programs,2
239b568d-c17d-42ef-a352-f9ceb7f9fe9d,65b643de-b29a-4451-9fdb-db0cefffedf1,Assistant Track Manager,Calgary Bicycle Track League,Mar 2025 - Jun 2025 · 4 mos,,,,,,Assistant Track Manager Mar 2025 - Jun 2025 · 4 mos • Providing coaching support to track cycling athletes of various ages • Running the clubs social media accounts as well as regularly updating the website • Lead outreach initiatives to promote the club to the community,3
85ec2579-f918-44e7-81d7-f5ea5624aa60,65b643de-b29a-4451-9fdb-db0cefffedf1,Assistant Track Coach,Calgary Bicycle Track League,,,Jun 2022,Oct 2024,2 yrs 5 mos,,Assistant Track Coach Calgary Bicycle Track League Jun 2022 - Oct 2024 · 2 yrs 5 mos,4
156dfeff-7010-4010-8ef7-81bde591386f,65b643de-b29a-4451-9fdb-db0cefffedf1,Server/Expo,Valley Ridge Golf Club,,,Jun 2022,Aug 2024,2 yrs 3 mos,,Server/Expo Valley Ridge Golf Club Jun 2022 - Aug 2024 · 2 yrs 3 mos,5
0b805177-0659-407c-a3e8-571d9e6c853c,49763fcc-eef0-4d5c-b7b6-e50306059e11,Ad-hoc reviewer,Journal of psychopharmacology,On-Call,Remote,Oct 2025,Present,8 mos,,Ad-hoc reviewer Journal of psychopharmacology · On-Call Oct 2025 - Present · 8 mos Remote Journal of psychopharmacology Neuropharmacology,0
c94afae7-4686-492c-8b48-d5e60bee7610,49763fcc-eef0-4d5c-b7b6-e50306059e11,Doctoral Student,Hotchkiss Brain Institute,,"Calgary, Alberta, Canada · On-site",Sep 2024,Present,1 yr 9 mos,"Academic Publishing, Time Management and +30 skills","Doctoral Student Hotchkiss Brain Institute Sep 2024 - Present · 1 yr 9 mos Calgary, Alberta, Canada · On-site Academic Publishing, Time Management and +30 skills",1
cbe91c82-a43f-442d-ae5c-21a7189f1c1d,49763fcc-eef0-4d5c-b7b6-e50306059e11,Research Assistant,Carleton University,Sep 2022 - Aug 2024 · 2 yrs,,,,,,"Research Assistant Sep 2022 - Aug 2024 · 2 yrs Skills: IBM SPSS, Quantitative Research, +3 skills",2
dc230f71-060f-4c16-84fc-82501e9c6397,49763fcc-eef0-4d5c-b7b6-e50306059e11,Teaching Assistant,Carleton University,Apr 2020 - Aug 2024 · 4 yrs 5 mos,,,,,,"Teaching Assistant Apr 2020 - Aug 2024 · 4 yrs 5 mos Skills: Science Communication, Public Speaking, +2 skills",3
46c739cb-2f58-498f-8cba-6dd345f40b99,49763fcc-eef0-4d5c-b7b6-e50306059e11,Researcher,The ACT Foundation,Contract Part-time,Remote · Remote,May 2022,Dec 2022,8 mos,,"Researcher The ACT Foundation · Contract Part-time May 2022 - Dec 2022 · 8 mos Remote · Remote Qualitative Research, Data Analysis and +1 skill",4
300cfc07-a2f2-4afc-bb68-48c878f8fb9e,d19c6c74-136b-4169-96fd-c0084355a505,Visiting Research Scientist,Hotchkiss Brain Institute,,"Calgary, Alberta, Canada",Sep 2025,Present,9 mos,,"Visiting Research Scientist Hotchkiss Brain Institute Sep 2025 - Present · 9 mos Calgary, Alberta, Canada",0
da89097e-aa49-4201-8aed-c019802e8550,d19c6c74-136b-4169-96fd-c0084355a505,Researcher PHD Student,The Hospital for Sick Children,Full-time,"Greater Toronto Area, Canada · On-site",Jan 2025,Present,1 yr 5 mos,,"Researcher PHD Student The Hospital for Sick Children · Full-time Jan 2025 - Present · 1 yr 5 mos Greater Toronto Area, Canada · On-site",1
8a2b0b81-dae3-4031-9080-1c4051c5de68,d19c6c74-136b-4169-96fd-c0084355a505,Doctoral Student,University of Toronto,,"Greater Toronto Area, Canada · On-site",Sep 2024,Present,1 yr 9 mos,,"Doctoral Student University of Toronto Sep 2024 - Present · 1 yr 9 mos Greater Toronto Area, Canada · On-site",2
5442a110-8184-4f76-9e19-ac154cd74573,d19c6c74-136b-4169-96fd-c0084355a505,Senior Researcher,Iran Neural Technology Center (INTC),Sep 2023 - Sep 2024 · 1 yr 1 mo,,,,,,Senior Researcher Sep 2023 - Sep 2024 · 1 yr 1 mo,3
f37d6b9d-1c44-45c7-93e3-2fc3055bcaef,d19c6c74-136b-4169-96fd-c0084355a505,Research Assistant,Iran Neural Technology Center (INTC),Full-time,,Jul 2021,Sep 2023,2 yrs 3 mos,"• Designing The Experiments • Designing and Fabrication of Custom‑made Epidural Electrode • Neuropathic Pain Models in Rats • Conducting Laminectomy Surgery and Implanting Electrode • Conducting Behavioral VonFrey Test Using a Custom-made Electronic VonFrey • Developing a LabView Interface for Delivering Various Customizable Spinal Cord Stimulation (SCS) Patterns • Contributed to Designing a Chronic ECoG Electrode and Experimental Setup for Monkeys, and Assisted with Training and Recording Hand Kinematics using a Motion Capture System. • Assisted in Experimental Setup Design, Surgical Procedures, Chronic and Acute Electrode Implantation, in vivo Electrophysiological Recordings, and Stimulation in Laboratory Animals.","Research Assistant Full-time Jul 2021 - Sep 2023 · 2 yrs 3 mos Tehran Province, Iran · On-site • Designing The Experiments • Designing and Fabrication of Custom‑made Epidural Electrode • Neuropathic Pain Models in Rats • Conducting Laminectomy Surgery and Implanting Electrode • Conducting Behavioral VonFrey Test Using a Custom-made Electronic VonFrey • Developing a LabView Interface for Delivering Various Customizable Spinal Cord Stimulation (SCS) Patterns • Contributed to Designing a Chronic EC",4
f064907c-09eb-443c-9340-a9ca9f1453e3,b7ca6cfe-e71a-439b-a674-b3410e093e16,Executive Director,Brain Climate Equity Collaborative (Brain-CE Collab),Mar 2026 - Present · 3 mos,,,,,,Executive Director Mar 2026 - Present · 3 mos,0
907e36b2-91cf-485a-a068-9a8732e9397b,b7ca6cfe-e71a-439b-a674-b3410e093e16,Director,Brain Climate Equity Collaborative (Brain-CE Collab),Jul 2025 - Present · 11 mos,,,,,,Director Jul 2025 - Present · 11 mos,1
79aa96dc-590c-4c14-82f8-456e07dce701,b7ca6cfe-e71a-439b-a674-b3410e093e16,HBITO EDI Subcommittee,Hotchkiss Brain Institute,Sep 2024 - Present · 1 yr 9 mos,,,,,,HBITO EDI Subcommittee Sep 2024 - Present · 1 yr 9 mos,2
d321a7f2-68ea-4fd9-8197-33c8b3eb1360,b7ca6cfe-e71a-439b-a674-b3410e093e16,Graduate Researcher,Hotchkiss Brain Institute,Sep 2023 - 2026 · 2 yrs 5 mos,,,,,,Graduate Researcher Sep 2023 - 2026 · 2 yrs 5 mos,3
4140d8fe-8a72-44c8-9a09-160eac8afa09,b7ca6cfe-e71a-439b-a674-b3410e093e16,National Program Coordinator,MusicBox Children's Charity,,,Jun 2024,Present,2 yrs,,National Program Coordinator MusicBox Children's Charity Jun 2024 - Present · 2 yrs,4
f6a75382-e680-42c2-8115-94a5e9e521c9,b7ca6cfe-e71a-439b-a674-b3410e093e16,CDP Graduate Trainee,CANTRAIN | Clinical Trials Training Programs,,,Sep 2025,Dec 2025,4 mos,,CDP Graduate Trainee CANTRAIN | Clinical Trials Training Programs Sep 2025 - Dec 2025 · 4 mos,5
4ecb13cd-7626-47be-bb0c-5b966048acb4,b7ca6cfe-e71a-439b-a674-b3410e093e16,Undergraduate Honours Researcher,Hotchkiss Brain Institute,Aug 2022 - Apr 2023 · 9 mos,,,,,,Undergraduate Honours Researcher Aug 2022 - Apr 2023 · 9 mos,6
295bb7db-19cb-426c-9445-07d3c761ae28,b7ca6cfe-e71a-439b-a674-b3410e093e16,Undergraduate Researcher,Hotchkiss Brain Institute,Jun 2020 - Aug 2022 · 2 yrs 3 mos,,,,,,Undergraduate Researcher Jun 2020 - Aug 2022 · 2 yrs 3 mos,7
3b43fb99-4d20-4804-8f76-ee03f5ef683a,b7ca6cfe-e71a-439b-a674-b3410e093e16,"Lead, Events & Volunteer Engagement at Women’s Resource Centre",University of Calgary,,"Calgary, Alberta, Canada",Aug 2022,Apr 2023,9 mos,,"Lead, Events & Volunteer Engagement at Women’s Resource Centre University of Calgary Aug 2022 - Apr 2023 · 9 mos Calgary, Alberta, Canada",8
34e64f91-0fd2-460d-9b70-07f997b9ac02,b7ca6cfe-e71a-439b-a674-b3410e093e16,"President, University of Calgary Chapter",MusicBox Children's Charity,,,May 2021,Apr 2023,2 yrs,,"President, University of Calgary Chapter MusicBox Children's Charity May 2021 - Apr 2023 · 2 yrs",9
f9833426-8abd-4f8f-9a93-1829b6103c0f,b7ca6cfe-e71a-439b-a674-b3410e093e16,"Lead, Volunteer Engagement & Development at Women’s Resource Centre",University of Calgary,,"Calgary, Alberta, Canada",Aug 2021,Apr 2022,9 mos,,"Lead, Volunteer Engagement & Development at Women’s Resource Centre University of Calgary Aug 2021 - Apr 2022 · 9 mos Calgary, Alberta, Canada",10
58e22745-1c6a-4120-b05b-3565342f0fc9,b7ca6cfe-e71a-439b-a674-b3410e093e16,Program Facilitator,Immigrant Services Calgary,,,Oct 2020,Aug 2021,11 mos,,Program Facilitator Immigrant Services Calgary Oct 2020 - Aug 2021 · 11 mos,11
908d326c-c85a-4364-9364-afd5ff13e5e9,997a851c-ca3e-4456-92a0-d5ec84cdffc1,Chief Operating Officer (COO),OpenDH,,"Calgary, Alberta, Canada · Hybrid",Jul 2023,Present,2 yrs 11 mos,"Managed the day-to-day operations of OpenDH, coordinating logistics, overseeing project timelines, and executing activities efficiently. Collaborated with other leaders to streamline processes, manage resources, and identify areas for improvement, ensuring seamless research operations.","Chief Operating Officer (COO) OpenDH Jul 2023 - Present · 2 yrs 11 mos Calgary, Alberta, Canada · Hybrid Managed the day-to-day operations of OpenDH, coordinating logistics, overseeing project timelines, and executing activities efficiently. Collaborated with other leaders to streamline processes, manage resources, and identify areas for improvement, ensuring seamless research operations.",0
3e906fbc-b3a8-43aa-aff9-f9c9840d1a84,997a851c-ca3e-4456-92a0-d5ec84cdffc1,Chief Operations Officer (COO),Society for AI Literacy,,"Calgary, Alberta, Canada",Jun 2023,Present,3 yrs,"Orchestrating operations planning, organizing and execution at multiple scales across Canada for the Society for AI Literacy, a non-profit organization dedicated to democratizing AI understanding and fostering a culture of AI literacy","Chief Operations Officer (COO) Society for AI Literacy Jun 2023 - Present · 3 yrs Calgary, Alberta, Canada Orchestrating operations planning, organizing and execution at multiple scales across Canada for the Society for AI Literacy, a non-profit organization dedicated to democratizing AI understanding and fostering a culture of AI literacy",1
b9a1c0ee-1665-47f4-8448-949673ba801c,997a851c-ca3e-4456-92a0-d5ec84cdffc1,Summer Research Associate - Clinical Neuroscience,Hotchkiss Brain Institute,May 2023 - Present · 3 yrs 1 mo,,,,,,"Summer Research Associate - Clinical Neuroscience May 2023 - Present · 3 yrs 1 mo Skills: Team Leadership, Report Writing, +4 skills",2
57e71df2-1ef0-4894-a35a-2e30b4fc434c,997a851c-ca3e-4456-92a0-d5ec84cdffc1,Research Project Lead/Coordinator - Clinical Neuroscience,Hotchkiss Brain Institute,Nov 2022 - Present · 3 yrs 7 mos,,,,,,"Research Project Lead/Coordinator - Clinical Neuroscience Nov 2022 - Present · 3 yrs 7 mos Skills: Team Management, Team Coordination, +1 skill",3
90eb45cf-9ec2-4292-8959-068ecb5ef37a,997a851c-ca3e-4456-92a0-d5ec84cdffc1,VP Fellowship,Rotaract,,"Calgary, Alberta, Canada",Sep 2022,Present,3 yrs 9 mos,,"VP Fellowship Rotaract Sep 2022 - Present · 3 yrs 9 mos Calgary, Alberta, Canada",4
24f8b314-a6dd-4378-865a-718ba37d9fef,67131b7a-94c9-4634-a781-207a798c7e7f,Undergraduate Research Assistant - Department of Clinical Neurosciences (Ganesh Lab),Hotchkiss Brain Institute,,,Jan 2025,Present,1 yr 5 mos,,"Undergraduate Research Assistant - Department of Clinical Neurosciences (Ganesh Lab) Hotchkiss Brain Institute Jan 2025 - Present · 1 yr 5 mos Supported a clinical study on carotid imaging and stroke outcomes. Conducted chart reviews, data entry, and follow-up tracking in REDCap. Led and analyzed semi-structured interviews with stroke survivors and caregivers using NVivo. Explored ethical implications of AI in stroke care and identified post-discharge recovery barriers.",0
b6b3f4a6-ecc8-48b2-8197-860aef83aa22,67131b7a-94c9-4634-a781-207a798c7e7f,Accessibility Research Associate - Accessible Mapping Research Lab,University of Calgary,,,Jan 2025,Present,1 yr 5 mos,,"Accessibility Research Associate - Accessible Mapping Research Lab University of Calgary Jan 2025 - Present · 1 yr 5 mos • Co-authored Chapter 2: Introducing Disability, a Primer for an Open Educational Resource (OER) textbook • Researched and synthesized literature on disability models, intersectionality, and ability-based justice • Collaborated with faculty such as Dr Victoria Fast and Dr Gregor Wolbring to align the chapter with pedagogical and EDI goals",1
928f457e-f24c-4ce4-ab3b-87a837415549,67131b7a-94c9-4634-a781-207a798c7e7f,Research Assistant - Community Health Department,University of Calgary,Sep 2023 - Sep 2024 · 1 yr 1 mo,,,,,,Research Assistant - Community Health Department Sep 2023 - Sep 2024 · 1 yr 1 mo Conducted literature reviews on adolescent refugee and immigrant health in North America. Utilized Medline and Covidence for systematic research screening and summarization.,2
a75a865a-a437-47d7-a016-25f181f6fc13,67131b7a-94c9-4634-a781-207a798c7e7f,Summer Student- Calgary Autonomic Research & Clinic,University of Calgary,Apr 2024 - Aug 2024 · 5 mos,,,,,,"Summer Student- Calgary Autonomic Research & Clinic Apr 2024 - Aug 2024 · 5 mos Assisted in performing autonomic function tests (AFT). Enrolled patients in the Babelfish study, testing a new wearable blood pressure monitor through various physical activities.",3
fb13c0ce-190d-4033-b09a-3bf87373d13e,67131b7a-94c9-4634-a781-207a798c7e7f,Research Assistant - Pediatric Emergency Medicine Research Associates Program,Alberta Children's Hospital,,,May 2021,Aug 2024,3 yrs 4 mos,,"Research Assistant - Pediatric Emergency Medicine Research Associates Program Alberta Children's Hospital May 2021 - Aug 2024 · 3 yrs 4 mos Applied principles of informed consent and maintained research ethics. Managed communication between patients, clinical staff, and research teams. Recorded participant data using REDCap and mentored new volunteers.",4
d09ade38-9eeb-4d3a-acf1-40653afdfb79,67131b7a-94c9-4634-a781-207a798c7e7f,Vice President Event - Children Health Advocates Club,University of Calgary,Sep 2021 - May 2022 · 9 mos,,,,,,"Vice President Event - Children Health Advocates Club Sep 2021 - May 2022 · 9 mos Collaborated with executive board members to organize educational, social, and professional events for club members. Evaluated event outcomes and identified areas for improvement. Coordinated with the Club Program Coordinator for event logistics and promotions.",5
1ab4ccfe-693d-4794-bd8b-92bf667288fa,67131b7a-94c9-4634-a781-207a798c7e7f,Director of Administration - Children Health Advocates Club,University of Calgary,Nov 2020 - Sep 2021 · 11 mos,,,,,,Director of Administration - Children Health Advocates Club Nov 2020 - Sep 2021 · 11 mos Assisted in planning and executing club events and fundraisers. Managed the club’s filing systems and correspondence. Maintained administrative documents and handled word processing tasks.,6
8d324c65-27ac-43d8-a9e6-a0469273278f,67131b7a-94c9-4634-a781-207a798c7e7f,ZOOM Scrutineer,Alliance for Equality of Blind Canadians,,,2021,2021,Less than a year,,ZOOM Scrutineer Alliance for Equality of Blind Canadians 2021 - 2021 · Less than a year Monitored and verified voting procedures during virtual meetings. Managed participant admissions and facilitated meeting logistics.,7
