edu_id,profile_id,school,degree,field_of_study,start_date,end_date,grade,activities_societies,description,raw_text,sort_order
00284bbc-513f-415d-bdba-14c8515fc23c,df6cc404-4b74-4055-ab48-e3d1530e133b,Southern Alberta Institute of Technology (SAIT),"Diploma, Print and Online Journalism",,2016,2018,,,"This program focused on journalism, including ethical news reporting, as well as marketing, public relations, social media and digital content creation. Specific training included: - WCM using Wordpress, SEO, and Google Analytics - Adobe Creative Suite for publication design, basic graphic design, videography and photography - Writing for news, web, social media and public relations - Research, interviewing skills, proof reading/editing … more","Southern Alberta Institute of Technology (SAIT) Diploma, Print and Online Journalism 2016 – 2018 This program focused on journalism, including ethical news reporting, as well as marketing, public relations, social media and digital content creation. Specific training included: - WCM using Wordpress, SEO, and Google Analytics - Adobe Creative Suite for publication design, basic graphic design, videography and photography - Writing for news, web, social media and public relations - Research, inter",1
79b1ea92-295a-43a0-8104-a5d187ad4434,df6cc404-4b74-4055-ab48-e3d1530e133b,Alberta Business and Education Services,"Certificate, Healthcare aide",,2014,2015,,,,"Alberta Business and Education Services Certificate, Healthcare aide 2014 – 2015",2
c6657870-f1b6-4336-8082-0fe23404bc1f,df941247-edec-4b67-905f-47bff6537d34,The University of British Columbia,Bachelor's in Pharmacology and Therapeutics and Masters of Management,,2018,2022,12,,"Clubs: Jazz Band, Choir, Jazz Choir, Symphonic Band, Orchestra, Chamber Music, Business Case, Model United Nations Sports teams: Volleyball Team, Senior Badminton Team, Track & Field Extra-curricular programs: Downhill and cross-country skiing teams, orienteering team. Recognition: 2018 Multiple Band Awards 2018 Alexander Rutherford Scholarship (Academic Achievement) 2014 University of Waterloo Mathematics Competition School Champion (Silver and Bronze) 2014 Gold as a Member of the Killarney Swim Club for 200 m backstroke … more","The University of British Columbia Bachelor's in Pharmacology and Therapeutics and Masters of Management 2018 – 2022 Westmount Charter School High School Diploma 2014 – 2018 Grade: 12 Clubs: Jazz Band, Choir, Jazz Choir, Symphonic Band, Orchestra, Chamber Music, Business Case, Model United Nations Sports teams: Volleyball Team, Senior Badminton Team, Track & Field Extra-curricular programs: Downhill and cross-country skiing teams, orienteering team. Recognition: 2018 Multiple Band Awards 2018 Al",0
000f1cf8-d38e-4935-b7d6-1742f730c3d0,ecf376a0-a7f8-4050-825a-60e7ed88c0bf,The University of Lethbridge,"Master's degree, Neuroscience",,Sep 2019,Sep 2021,,,,"The University of Lethbridge Master's degree, Neuroscience Sep 2019 – Sep 2021 Universidad de los Andes (VE) Bachelor's degree, Physics Sep 2011 – Jul 2017",0
4e911e87-580c-49bf-bcea-b50dbd65a195,5bf0b29a-da8b-4108-8965-648dc9b18b26,University of Ottawa,Doctor of Medicine - MD,,Aug 2022,May 2026,,,,University of Ottawa Doctor of Medicine - MD Aug 2022 – May 2026,0
f4fbf2be-acb9-4594-acee-ba040d52f9a9,5bf0b29a-da8b-4108-8965-648dc9b18b26,University of Calgary,"Bachelor of Health Sciences (First Class Honours), Biomedical Sciences, Bioinformatics minor",,2018,2022,,Scholars Academy - BHSc Student-Faculty Liaison Committee (SFLC) - UC Dance Company - Medicine Alumni Advisory Council (MAAC) - BHSc Mentor and Buddy Programs - First Year Scholars - Emerging Leaders Program - Future Alumni Network,1 of 3 students awarded the Presidents Award for Excellence in Student Leadership from the graduating class of 2022,"University of Calgary Bachelor of Health Sciences (First Class Honours), Biomedical Sciences, Bioinformatics minor 2018 – 2022 Activities and societies: Scholars Academy - BHSc Student-Faculty Liaison Committee (SFLC) - UC Dance Company - Medicine Alumni Advisory Council (MAAC) - BHSc Mentor and Buddy Programs - First Year Scholars - Emerging Leaders Program - Future Alumni Network 1 of 3 students awarded the Presidents Award for Excellence in Student Leadership from the graduating class of 2022",1
1552e165-8a19-4ba0-9b15-54ba0f052f57,5bf0b29a-da8b-4108-8965-648dc9b18b26,Western Canada High School,High School Diploma,,2015,2018,,Honour Society Lifetime Member - Leadership - Concert Band,,Western Canada High School High School Diploma 2015 – 2018 Activities and societies: Honour Society Lifetime Member - Leadership - Concert Band,2
1f6eb0c8-9bcc-4a2d-bc1b-417133c906a8,bdf3c37e-13db-4753-bed2-4e1968b084c0,University of Calgary,"Bachelor of Science, Biochemistry",,Sep 2021,Apr 2026,,,,"University of Calgary Bachelor of Science, Biochemistry Sep 2021 – Apr 2026",0
5f1754ec-2f0a-4fc4-9ee0-567ce28dddfd,1eee1b73-df14-494e-bd6a-5e12c6b4f1a4,University of Calgary,"Bachelor of Science - BS, Neuroscience",,Sep 2024,Apr 2028,10-12,,,"University of Calgary Bachelor of Science - BS, Neuroscience Sep 2024 – Apr 2028 Sir winston churchill highschool High School Diploma Sep 2021 – Apr 2024 Grade: 10-12",0
4e6adb8d-86e6-41a3-8cc9-cf5d0b73ffc8,cfaec4a3-cc93-432e-ab4b-4e7bef34013f,University of Calgary,"Bachelor of Science - BS, Neuroscience",,Sep 2023,Jul 2027,,"Neuroscience Student Association, RED UCalgary, Run For Little Ones, MIND UCalgary","Skills: Analytical Skills, Microsoft Office, +2 skills","University of Calgary Bachelor of Science - BS, Neuroscience Sep 2023 – Jul 2027 Activities and societies: Neuroscience Student Association, RED UCalgary, Run For Little Ones, MIND UCalgary Skills: Analytical Skills, Microsoft Office, +2 skills",0
43624dbc-9f33-4fbc-9a5f-3d7ab37e2f1c,cfaec4a3-cc93-432e-ab4b-4e7bef34013f,Crescent Heights High School,"High School Diploma, HIGH SCHOOL/SECONDARY DIPLOMAS AND CERTIFICATES",,Sep 2021,Jul 2023,,"Robotics Club, Three Year Honor Society","Skills: Analytical Skills, Microsoft Office, +2 skills","Crescent Heights High School High School Diploma, HIGH SCHOOL/SECONDARY DIPLOMAS AND CERTIFICATES Sep 2021 – Jul 2023 Activities and societies: Robotics Club, Three Year Honor Society Skills: Analytical Skills, Microsoft Office, +2 skills",1
3fa537a6-8ef5-47db-9753-d835e789f8bc,4d2317ef-afdf-416f-bbae-969aef2f648d,Utrecht University,"PhD, Veterinary Epidemiology",,1992,1998,,"Diergeneeskundige Studentenkring, Veterinair Dispuut Veritas, Histos, Centrumgemeente",,"Utrecht University PhD, Veterinary Epidemiology 1992 – 1998 Utrecht University DVM, Veterinary Medicine 1979 – 1988 Activities and societies: Diergeneeskundige Studentenkring, Veterinair Dispuut Veritas, Histos, Centrumgemeente",0
44156875-7018-4212-bdd5-6e9bead764df,b3fcb97c-7759-4234-98aa-0272cc1c65ef,University of Calgary,"Postdoctoral Research Fellow, Kinesiology and Exercise Science",,2015,2017,,,,"University of Calgary Postdoctoral Research Fellow, Kinesiology and Exercise Science 2015 – 2017",0
3bb2281e-95b8-480a-b30e-de828b6d32ed,b3fcb97c-7759-4234-98aa-0272cc1c65ef,Washington State University,"Doctor of Philosophy (PhD), Experimental Psychology (sleep science)",,2012,2015,,,,"Washington State University Doctor of Philosophy (PhD), Experimental Psychology (sleep science) 2012 – 2015",1
14be40d9-bfe5-48f6-8d00-475e501747e6,b3fcb97c-7759-4234-98aa-0272cc1c65ef,Washington State University,"Master of Science (MS), Experimental Psychology (sleep science)",,2010,2012,,,,"Washington State University Master of Science (MS), Experimental Psychology (sleep science) 2010 – 2012",2
825ac81a-b3fd-4e0d-918f-a21a426ca40b,b3fcb97c-7759-4234-98aa-0272cc1c65ef,California State University-San Bernardino,"Bachelor of Arts (BA), Psychology",,2000,2002,,Collegiate Basketball Player,,"California State University-San Bernardino Bachelor of Arts (BA), Psychology 2000 – 2002 Activities and societies: Collegiate Basketball Player",3
7bad7df1-fc72-4cb5-b036-74b4c30a6bb2,4ca5a463-1b29-4e01-a88b-e104f8a763ae,Rice Business,"Health & Life Sciences Entrepreneurship, Business Administration and Management, General",,2019,2019,,,,"Rice Business Health & Life Sciences Entrepreneurship, Business Administration and Management, General 2019 – 2019",0
60016e81-1878-4d67-b0c6-68f41986cbef,4ca5a463-1b29-4e01-a88b-e104f8a763ae,University of Houston,"Postgraduate Degree, Biotechnology",,2009,2010,,,,"University of Houston Postgraduate Degree, Biotechnology 2009 – 2010",1
baad663c-e12e-46a8-89a4-e779971b7f89,4ca5a463-1b29-4e01-a88b-e104f8a763ae,SRM University (Sri Ramaswamy Memorial University),"B.Tech, Biotechnology",,2004,2008,,,,"SRM University (Sri Ramaswamy Memorial University) B.Tech, Biotechnology 2004 – 2008",2
ef620dc5-d5b6-4cc8-b062-2d78d208e07f,192f55da-ccb8-4044-aaa6-85ecbb975620,University of Calgary,"Doctor of Philosophy - PhD, Biomedical/Medical Engineering | Specialization in Medical Imaging",,Jun 2023,Present,,Cumming School of Medicine; Seaman Family MRI Research Center,,"University of Calgary Doctor of Philosophy - PhD, Biomedical/Medical Engineering | Specialization in Medical Imaging Jun 2023 – Present Activities and societies: Cumming School of Medicine; Seaman Family MRI Research Center Skills: Teaching, Machine Learning, +5 skills Seaman Family Magnetic Resonance | Home",0
f62d9c29-3560-441f-a6c3-7951e383f715,192f55da-ccb8-4044-aaa6-85ecbb975620,University of Victoria,"Master of Science - MS, Neuroscience",,Jan 2019,Jan 2023,,Division of Medical Science,,"University of Victoria Master of Science - MS, Neuroscience Jan 2019 – Jan 2023 Activities and societies: Division of Medical Science Skills: Teaching, EEG, +2 skills",1
3b15dd5d-a28f-4c8d-9731-b34251302193,192f55da-ccb8-4044-aaa6-85ecbb975620,Amirkabir University of Technology - Tehran Polytechnic,"Master of Science - MS, Medical Radiation engineering",,2016,2019,,Medical Radiation Engineering,,"Amirkabir University of Technology - Tehran Polytechnic Master of Science - MS, Medical Radiation engineering 2016 – 2019 Activities and societies: Medical Radiation Engineering Medical Radiation Engineering Skills: Research",2
2a467e55-4745-4cd6-8fc2-e07202b9af25,17689c22-cf80-44cf-a1f0-671f6081695e,University of Calgary,"PhD, Chemical Engineering",,1995,1999,,,Thesis Title “Development of Bioreactor Protocols for the Large-Scale Expansion of Mammalian Neural Stem Cells in Suspension Bioreactors”,"University of Calgary PhD, Chemical Engineering 1995 – 1999 Thesis Title “Development of Bioreactor Protocols for the Large-Scale Expansion of Mammalian Neural Stem Cells in Suspension Bioreactors” University of Calgary BSc, Chemical Engineering 1991 – 1995",0
5d32b97f-d376-48fd-9a59-7c64879d935e,68c33bb0-415b-414f-88f4-6834e2e24d3f,University of Calgary,"PhD, Chemical Engineering",,,,,,,"University of Calgary PhD, Chemical Engineering University of Calgary MSc, Chemical Engineering University of Alberta BSc, Chemical Engineering University of Calgary BSc, Cellular, Molecular and Microbial Biology",0
efcf6376-1296-4e11-9e8a-6ddce6f956a2,3d67002f-ea42-477e-9764-d79d06acc9be,Imperial College London,"Doctor of Science, Physics",,2016,2016,,,,"Imperial College London Doctor of Science, Physics 2016 – 2016",0
9f6baf7a-e925-4f9c-aed9-8825375eafdb,3d67002f-ea42-477e-9764-d79d06acc9be,Imperial College London,"PhD, Physics",,1985,1987,,Ballooning,,"Imperial College London PhD, Physics 1985 – 1987 Activities and societies: Ballooning",1
1bb11c56-47d9-4b50-a2c3-db0bb44e3081,3d67002f-ea42-477e-9764-d79d06acc9be,Imperial College London,"DIC, Mathematical Physics",,1984,1985,,Ballooning Club,,"Imperial College London DIC, Mathematical Physics 1984 – 1985 Activities and societies: Ballooning Club",2
ba2ef5b0-63b8-4511-961a-9e2f9fe9d810,3d67002f-ea42-477e-9764-d79d06acc9be,University of Calgary,"Bachelor's degree, Physics",,May 1979,Apr 1984,,,,"University of Calgary Bachelor's degree, Physics May 1979 – Apr 1984 Skills: Scientific Computing",3
23ba099a-8771-40d0-a9d2-0569dc04e200,3d67002f-ea42-477e-9764-d79d06acc9be,University of Calgary,"BSc, Physics",,1979,1984,,Students' Union,Vice President (Academic) of the Students' Uniion 1982-1983,"University of Calgary BSc, Physics 1979 – 1984 Activities and societies: Students' Union Vice President (Academic) of the Students' Uniion 1982-1983",4
ac1d440c-d4bd-4ecd-8018-df0e38937158,3d67002f-ea42-477e-9764-d79d06acc9be,Bishop Carroll,Diploma,,1976,1979,,Chess & Skydiving Club,"President, Bishop Carroll High School Chess & Skydiving Club","Bishop Carroll Diploma 1976 – 1979 Activities and societies: Chess & Skydiving Club President, Bishop Carroll High School Chess & Skydiving Club",5
5ceb156e-4a38-4421-95e2-4c8d5dafcc93,d999af6a-e7ea-421f-a46d-f5fda03ed808,University of Calgary,"Master of Arts (M.A.), Sociology",,2010,2012,,,"Expert Appetite: An Exploration of Doing and Documenting ""Healthy Living"" Online","University of Calgary Master of Arts (M.A.), Sociology 2010 – 2012 Expert Appetite: An Exploration of Doing and Documenting ""Healthy Living"" Online Carleton University Bachelor of Arts (B.A.), Political Science 2002 – 2008",0
808aeb89-589f-444f-b110-2d77cc18ef03,1fc8939c-98aa-40c7-8e8b-b34c99a6d7c1,University of Manitoba,"Bachelor of Commerce (B.Com.), Marketing",,1998,2002,,,,"University of Manitoba Bachelor of Commerce (B.Com.), Marketing 1998 – 2002 University of Manitoba Bachelor of Commerce (Hon), Marketing and MIS 1996 – 2001",0
a9591320-4f4b-425b-893d-66e9b7793338,480cc2ee-0cb0-41ea-96b5-90c6afcb2a8d,University of Calgary,"Professional Certificate, Change Management",,2024,2025,,,,"University of Calgary Professional Certificate, Change Management 2024 – 2025",0
e5491855-6d63-411d-8a75-c86ea821d8b0,480cc2ee-0cb0-41ea-96b5-90c6afcb2a8d,University of Calgary,"Master of Science - MSc, Medical Science",,,,,,,"University of Calgary Master of Science - MSc, Medical Science Proteinase-activated receptors (PARs), proteinases and proteinase inhibitor production in microglial cells. http://dx.doi.org/10.11575/PRISM/39099",1
83a8ea7d-97e9-4b1f-826f-a8dcf883ce08,480cc2ee-0cb0-41ea-96b5-90c6afcb2a8d,University of Calgary,"BHSc Hons., Biomedical Sciences, General",,,,,,,"University of Calgary BHSc Hons., Biomedical Sciences, General Grade: 3.9/4.0",2
42c9d35f-0c10-410e-8cd4-b5c30d928a0e,ef121235-d2e7-4250-bbe1-9fceb6febae7,University of Calgary,ULead Engagement,,Aug 2025,Sep 2026,,,"Completed a seven-month leadership development program designed for experienced leaders across the University. Participated in a cohort of senior leaders focused on navigating complex organizational challenges, including leading through change, managing difficult conversations, and fostering cultures grounded in engagement, inclusion, and accountability. Through in-person sessions, micro-learning, peer coaching, and applied leadership practice, I strengthened my ability to lead inclusive, high-performing teams and to translate strategic insight into measurable impact. The program expanded my cross-campus perspective, deepened my approach to influence and collaboration, and reinforced practical tools for sustaining performance and accountability in dynamic environments. … more","University of Calgary ULead Engagement Aug 2025 – Sep 2026 Completed a seven-month leadership development program designed for experienced leaders across the University. Participated in a cohort of senior leaders focused on navigating complex organizational challenges, including leading through change, managing difficult conversations, and fostering cultures grounded in engagement, inclusion, and accountability. Through in-person sessions, micro-learning, peer coaching, and applied leadership pr",0
404922c3-092b-4d5b-b173-017baa50b6be,ef121235-d2e7-4250-bbe1-9fceb6febae7,Mohawk College,Research Management and Coordination,,Jan 2023,Dec 2025,,,"Graduates of the Research Management program will have knowledge and insight into the complex world of management of research enterprises within a university, hospital, or other organizational settings. Through an in-depth examination of national and international regulatory issues, the program prepares graduates to assume leadership roles in the dynamic field of research administration. Courses: Leadership in Research Management Equity, Diversity, and Inclusion Research Governance Research Data Management Financial Management Knowledge Mobilization and Research Impact Development and Implementation of Organizational Systems and Processes Research Outputs, Outcomes and Impact Working with Management Information Research Collaboration Research Policy and Strategy Human Resources Management for Research Administration Capstone … more","Mohawk College Research Management and Coordination Jan 2023 – Dec 2025 Graduates of the Research Management program will have knowledge and insight into the complex world of management of research enterprises within a university, hospital, or other organizational settings. Through an in-depth examination of national and international regulatory issues, the program prepares graduates to assume leadership roles in the dynamic field of research administration. Courses: Leadership in Research Manag",1
c8aefd23-afe0-4df1-bfa0-3babac256951,ef121235-d2e7-4250-bbe1-9fceb6febae7,University of Calgary,URise Indigenous,,2025,2025,,,"Completed URise Indigenous, a professional development program focused on deepening understanding of First Nations, Inuit, and Métis identities, histories, worldviews, and cultures. Through guided learning and reflection, I strengthened my understanding of Indigenous ways of knowing, being, connecting, and doing, and expanded my awareness of truth and reconciliation, Indigenous–Settler relations, the impacts of the Indian Act, and systemic and anti-Indigenous racism. The program reinforced the importance of relationship-building, respect for connection to land and community, and thoughtful engagement in advancing reconciliation within institutional and professional contexts. … more","University of Calgary URise Indigenous 2025 – 2025 Completed URise Indigenous, a professional development program focused on deepening understanding of First Nations, Inuit, and Métis identities, histories, worldviews, and cultures. Through guided learning and reflection, I strengthened my understanding of Indigenous ways of knowing, being, connecting, and doing, and expanded my awareness of truth and reconciliation, Indigenous–Settler relations, the impacts of the Indian Act, and systemic and a",2
e4887fe1-0a32-46fc-88f3-1e9d3c3a7118,ef121235-d2e7-4250-bbe1-9fceb6febae7,"Cumming School of Medicine, University of Calgary",Women in Leadership,,2022,2022,,,,"Cumming School of Medicine, University of Calgary Women in Leadership 2022 – 2022",3
e43cba77-725c-48c5-87d8-2fe58e31d4b6,ef121235-d2e7-4250-bbe1-9fceb6febae7,Society of Research Administration,Research Leadership Intensive,,2020,2021,,,o Leadership Theories and Effective Communication/Emotional Intelligence o Reducing Conflict o Leading a Research Office and Team Building o Effective Delegation and Leading & Managing Change o Making Decisions/Managing Up/Using Influence and Implementing Research Strategy o Risk Assessment o Assessing Research Performance and Succession Planning … more,Society of Research Administration Research Leadership Intensive 2020 – 2021 o Leadership Theories and Effective Communication/Emotional Intelligence o Reducing Conflict o Leading a Research Office and Team Building o Effective Delegation and Leading & Managing Change o Making Decisions/Managing Up/Using Influence and Implementing Research Strategy o Risk Assessment o Assessing Research Performance and Succession Planning … more,4
e7c0bdef-63fc-4469-a305-a5e344509fec,ef121235-d2e7-4250-bbe1-9fceb6febae7,Society of Research Administrators,Proposal Development Certification,,2018,2018,,,,Society of Research Administrators Proposal Development Certification 2018 – 2018,5
d79bbbd4-249c-41e1-a5ca-1c70c2d6bc8b,ef121235-d2e7-4250-bbe1-9fceb6febae7,Association of Research Managers and Administrators,Certificate in Research Administration,,2015,2017,,,"In partnership with the Canadian Association of Research Administrators (CARA), this program is aimed at pre-management research administrators or those planning a career in research administration. Cover core components of research administration – the funding environment, ethics, integrity and governance, funding proposals, project management, financial management, and contracts and reporting. Completion of this program allows you to gain recognition for your existing skills and develop new areas of knowledge and experience. Courses: o Financial Project Management o Identifying funding Opportunities o Research Ethics, Integrity and Governance o Understanding Contracts o Higher Education Funding Environment o Costing and Pricing a Funding Proposal o Supporting the Development of a Funding Proposal o Human Resources and Research Project Management … more","Association of Research Managers and Administrators Certificate in Research Administration 2015 – 2017 In partnership with the Canadian Association of Research Administrators (CARA), this program is aimed at pre-management research administrators or those planning a career in research administration. Cover core components of research administration – the funding environment, ethics, integrity and governance, funding proposals, project management, financial management, and contracts and reporting",6
28852f31-25ed-4857-804d-8fdba0396fbc,ef121235-d2e7-4250-bbe1-9fceb6febae7,University of Calgary,"Professional, Technical, Business, and Scientific Writing",,2014,2015,,,,"University of Calgary Professional, Technical, Business, and Scientific Writing 2014 – 2015",7
a8cdda48-c1ca-4a1c-96a4-0b2b67a6d124,ef121235-d2e7-4250-bbe1-9fceb6febae7,The University of Lethbridge,"Bachelor of Arts, Anthropology",,2003,2008,,,,"The University of Lethbridge Bachelor of Arts, Anthropology 2003 – 2008",8
a89abf8b-5443-4d6e-a648-bd08314eeaa4,9f1be931-d781-410a-8383-3089dc29e004,Mount Royal University,"Bachelor of Science, Biology, Cellular and Molecular Biology",,2017,2022,,,,"Mount Royal University Bachelor of Science, Biology, Cellular and Molecular Biology 2017 – 2022 University of Calgary Certificate, Graphic Design 2023 – 2024",0
8f370669-e3dc-4252-b50b-d85509a5386e,59f1baa7-c47e-4120-aab8-90de02a38acf,University of Waterloo,"Ph.D., Remote Sensing",,2010,2014,,,"BSc & MSc, Geomatics Engineering, Computer Science, Geodesy","University of Waterloo Ph.D., Remote Sensing 2010 – 2014 China University of Geosciences BSc & MSc, Geomatics Engineering, Computer Science, Geodesy Jul 2003 – Jul 2010",0
dbfceac7-d037-4d2d-afb2-cd656229d6c3,f600f82d-b642-448e-acce-a465b810051c,Université de Moncton,"Bachelor, Social Sciences, Sociology",,1992,1997,,"AIESEC, WUSC, United Nation Simulation (Harvard University), and Student Union",,"Université de Moncton Bachelor, Social Sciences, Sociology 1992 – 1997 Activities and societies: AIESEC, WUSC, United Nation Simulation (Harvard University), and Student Union",0
20981c69-fd9d-410c-99a9-b2a30e08a2c1,f600f82d-b642-448e-acce-a465b810051c,Mount Royal University,"Post-Graduate Diploma in International Trade & CITP®|FIBP® designation, International Business/Trade/Commerce",,2001,2003,,Forum for International Trade Training (FITT),,"Mount Royal University Post-Graduate Diploma in International Trade & CITP®|FIBP® designation, International Business/Trade/Commerce 2001 – 2003 Activities and societies: Forum for International Trade Training (FITT)",1
b7caa682-23d5-4ae7-b842-e69c7860381d,f600f82d-b642-448e-acce-a465b810051c,Mount Royal University,"Executive Non-Profit Leadership , Non-Profit/Public/Organizational Management",,2012,2014,,,,"Mount Royal University Executive Non-Profit Leadership , Non-Profit/Public/Organizational Management 2012 – 2014",2
7aa9c252-c8ae-4e1d-80e3-fb0430bc01b9,f600f82d-b642-448e-acce-a465b810051c,International Partnership Brokers Association,completed Level 1 & 2 of the Accredited Partnership Broker program,,2014,2015,,,,International Partnership Brokers Association completed Level 1 & 2 of the Accredited Partnership Broker program 2014 – 2015,3
5024a8c5-e63f-4b2f-8904-72ec1a1a228e,4c0c0162-2a03-466a-81c2-14c47c0b5042,University of Oxford,Master of Business Administration - MBA,,,,,,,University of Oxford Master of Business Administration - MBA Activities and societies: Rowing with Wadham Boathouse,0
1e2419fb-c796-42c9-8ab2-d431dc07607b,4c0c0162-2a03-466a-81c2-14c47c0b5042,The University of British Columbia,"Bachelor of Arts - BA, Asian Studies/Civilization",,,,,,,"The University of British Columbia Bachelor of Arts - BA, Asian Studies/Civilization Activities and societies: Men’s Rowing Team, Olympic Distance Triathlon, AIDS Community Action Network, Film Society",1
dee5e874-da51-4b18-888d-200de3d43419,4c0c0162-2a03-466a-81c2-14c47c0b5042,"Royal Holloway, University of London",Master of Science - MS,,,,,,,"Royal Holloway, University of London Master of Science - MS 2027",2
7af59788-32cf-4308-8a3a-0b807c75483c,8f535946-b499-48c1-981b-8dc619076464,University of Calgary,"MBT, Master of Biomedical Technology",,,,,,,"University of Calgary MBT, Master of Biomedical Technology 2011 Skills: Innovation Management",0
501436ab-52a2-4880-8900-3c649ae27039,8f535946-b499-48c1-981b-8dc619076464,UBC Sauder School of Business,"Executive Education Certificates, Market research, marketing management, product management",,2013,2014,,,"Skills: Product Adoption, Value Propositions, +2 skills","UBC Sauder School of Business Executive Education Certificates, Market research, marketing management, product management 2013 – 2014 Skills: Product Adoption, Value Propositions, +2 skills",1
ded5b662-4d43-42a4-a542-0f850f61af35,8f535946-b499-48c1-981b-8dc619076464,University of Aberdeen,"B.Sc. with Honours, Bio-medical Sciences (human physiology)",,,,,,,"University of Aberdeen B.Sc. with Honours, Bio-medical Sciences (human physiology) Skills: International Education",2
62ebc322-2897-48e6-81c0-4a6573aa80c2,8f535946-b499-48c1-981b-8dc619076464,Alma Mater Studiorum – Università di Bologna,Biomedical Engineering,,,,,,,Alma Mater Studiorum – Università di Bologna Biomedical Engineering Skills: International Education,3
4a02ab66-37da-4501-9b17-bdb81e15336c,e3554ab7-4bf7-4abc-98a3-eaa265ca524e,"Memorial University, Newfoundland and Labrador",Master of Business Administration (M.B.A.),,,,,,Advanced Diploma in Leadership & Performance Coaching (with Distinction),"Memorial University, Newfoundland and Labrador Master of Business Administration (M.B.A.) Memorial University, Newfoundland and Labrador Bachelor of Commerce (co-op) Northumbria University PhD (Management) Northumbria University Advanced Diploma in Leadership & Performance Coaching (with Distinction)",0
61eb2d9f-7510-4459-b964-91ae7d098237,2ebb1f65-4f5d-4acd-92de-62d2c34e9f5f,University of Calgary,Post Doctoral Fellow,,2010,2012,,,,University of Calgary Post Doctoral Fellow 2010 – 2012 Shiga University of Medical Science,0
a5cf974c-b63a-4bba-99a5-de4fa2b2dce8,835db8ff-2a81-4470-a51f-3a9567827e6b,University of Calgary,"Doctor of Philosophy - PhD, Electrical and Computer Engineering (ECE)",,Sep 2021,Dec 2025,,,"Skills: Python (Programming Language), Quantitative Research, +17 skills","University of Calgary Doctor of Philosophy - PhD, Electrical and Computer Engineering (ECE) Sep 2021 – Dec 2025 The University of Calgary which is established in the year 1966 is one of the Top 10 Public Research Universities in Canada 🇨🇦. It is highly competitive to get admission to UCalgary since it has a very low acceptance rate of 10%. The competition for obtaining Graduate Scholarships, Funding, and Awards is, even more, tougher since the decision comes directly from the Government body of ",0
d3786db8-b0c4-46e5-bf92-947058d9960d,835db8ff-2a81-4470-a51f-3a9567827e6b,Google,Cybersecurity Professional Certification & Specialization,,Jul 2024,Aug 2024,100%,,"I have completed eight courses, developed by Google, that include hands-on and practice-based technical and theoretical assessments on cybersecurity. Below is the list of my completed courses: 1). Foundations of Cybersecurity 2). Play It Safe: Manage Security Risks 3). Connect and Protect: Networks and Network Security 4). Tools of the Trade: Linux and SQL 5). Assets, Threats, and Vulnerabilities 6). Sound the Alarm: Detection and Response 7). Automate Cybersecurity Tasks with Python 8). Put It to Work: Prepare for Cybersecurity Jobs I am competent in Python, Linux, SQL, Security Information and Event Management (SIEM) tools, and Intrusion Detection Systems (IDS). I know how to identify common cybersecurity risks, threats, and vulnerabilities and the techniques to mitigate them. … more","Google Cybersecurity Professional Certification & Specialization Jul 2024 – Aug 2024 Grade: 100% I have completed eight courses, developed by Google, that include hands-on and practice-based technical and theoretical assessments on cybersecurity. Below is the list of my completed courses: 1). Foundations of Cybersecurity 2). Play It Safe: Manage Security Risks 3). Connect and Protect: Networks and Network Security 4). Tools of the Trade: Linux and SQL 5). Assets, Threats, and Vulnerabilities 6).",1
10ffe8b0-6ea4-4809-8910-b5554e14ed1f,835db8ff-2a81-4470-a51f-3a9567827e6b,Google,Data Analytics Professional Certification & Specialization,,Jun 2024,Jul 2024,100%,,"Skills: Big Data Analytics, Bias and Credibility in Data, +15 skills","Google Data Analytics Professional Certification & Specialization Jun 2024 – Jul 2024 Grade: 100% I have earned the Google Data Analytics Professional Certificate and have completed eight courses, as follows: 1). Foundations: Data, Data, Everywhere, 2). Ask Questions to Make Data-Driven Decisions, 3). Prepare Data for Exploration, 4). Process Data from Dirty to Clean, 5). Analyze Data to Answer Questions, 6). Share Data Through the Art of Visualization, 7). Data Analysis with R Programming, 8). ",2
